StationID,Station,VisitDate,Time,Test,Symbol,Stratum,Result,Depth,Lab,FieldID
51,Missisquoi Bay Central,7/7/93,1600,Chloride,,U,7.8,2,VT,9341114
51,Missisquoi Bay Central,7/7/93,1600,Chlorophyll-a,,,20.93,3,NY,9341114
51,Missisquoi Bay Central,7/7/93,1600,Secchi Depth,,,1.5,,,9341114
51,Missisquoi Bay Central,7/7/93,1600,Total Phosphorus,,U,39,2,VT,9341114
51,Missisquoi Bay Central,8/25/93,1815,Chloride,,U,8.5,2,VT,9341235
51,Missisquoi Bay Central,8/25/93,1815,Chlorophyll-a,,,6.11,3.2,NY,9341235
51,Missisquoi Bay Central,8/25/93,1815,Dissolved Phosphorus,,U,24,2,VT,9341235
51,Missisquoi Bay Central,8/25/93,1815,Secchi Depth,,,1.6,,,9341235
51,Missisquoi Bay Central,8/25/93,1815,Total Phosphorus,,U,50,2,VT,9341235
51,Missisquoi Bay Central,10/20/93,1110,Chloride,,U,9.9,2,VT,9342342
51,Missisquoi Bay Central,10/20/93,1110,Chlorophyll-a,,,4.15,1.8,NY,9342342
51,Missisquoi Bay Central,10/20/93,1110,Dissolved Phosphorus,,U,31,2,VT,9342342
51,Missisquoi Bay Central,10/20/93,1110,Secchi Depth,,,0.9,,,9342342
51,Missisquoi Bay Central,10/20/93,1110,Total Phosphorus,,U,60,2,VT,9342342
51,Missisquoi Bay Central,6/8/94,1335,Chloride,,U,5.9,2,VT,9442495
51,Missisquoi Bay Central,6/8/94,1335,Chlorophyll-a,,,7.41,3.2,NY,9442495
51,Missisquoi Bay Central,6/8/94,1335,Dissolved Phosphorus,,U,6,2,VT,9442495
51,Missisquoi Bay Central,6/8/94,1335,Secchi Depth,,,1.6,,,9442495
51,Missisquoi Bay Central,6/8/94,1335,Temperature,,,17.2,1,,9442495
51,Missisquoi Bay Central,6/8/94,1335,Total Phosphorus,,U,27,2,VT,9442495
51,Missisquoi Bay Central,8/2/94,1210,Chloride,,U,7.5,2,VT,9441530
51,Missisquoi Bay Central,8/2/94,1210,Dissolved Phosphorus,,U,18,2,VT,9441530
51,Missisquoi Bay Central,8/2/94,1210,Secchi Depth,,,2,,,9441530
51,Missisquoi Bay Central,8/2/94,1210,Total Phosphorus,,U,44,2,VT,9441530
51,Missisquoi Bay Central,10/17/94,1120,Chloride,,U,8.8,2,VT,9441640
51,Missisquoi Bay Central,10/17/94,1120,Chlorophyll-a,,,6.32,4,NY,9441640
51,Missisquoi Bay Central,10/17/94,1120,Dissolved Phosphorus,,U,13,2,VT,9441640
51,Missisquoi Bay Central,10/17/94,1120,Secchi Depth,,,3.7,,,9441640
51,Missisquoi Bay Central,10/17/94,1120,Total Phosphorus,,U,29,2,VT,9441640
51,Missisquoi Bay Central,5/28/96,1615,Chloride,,U,5,2,NY,9641129
51,Missisquoi Bay Central,5/28/96,1615,Chlorophyll-a,,,12.2,,NY,9641129
51,Missisquoi Bay Central,5/28/96,1615,Total Phosphorus,,U,42,2,NY,9641129
51,Missisquoi Bay Central,9/6/96,1020,Chloride,,U,8.2,2,NY,9641865
51,Missisquoi Bay Central,9/6/96,1020,Chlorophyll-a,,,18.8,3,NY,9641865
51,Missisquoi Bay Central,9/6/96,1020,Secchi Depth,,,1.5,,,9641865
51,Missisquoi Bay Central,9/6/96,1020,Total Phosphorus,,U,50,2,NY,9641865
51,Missisquoi Bay Central,10/15/96,1350,Chloride,,U,9.4,2,NY,9641945
51,Missisquoi Bay Central,10/15/96,1350,Chlorophyll-a,,,37.8,3.2,NY,9641945
51,Missisquoi Bay Central,10/15/96,1350,Secchi Depth,,,1.6,,,9641945
51,Missisquoi Bay Central,10/15/96,1350,Total Phosphorus,,U,66,2,NY,9641945
51,Missisquoi Bay Central,4/20/06,1225,Alkalinity,,U,30.5,2,VT,200642062
51,Missisquoi Bay Central,4/20/06,1225,Chloride,,U,6.5,2,VT,200642062
51,Missisquoi Bay Central,4/20/06,1225,Chlorophyll-a,,,13.4,3.2,VT,200642062
51,Missisquoi Bay Central,4/20/06,1225,Dissolved Phosphorus,,U,14.3,2,VT,200642062
51,Missisquoi Bay Central,4/20/06,,"Net phytoplankton, Chlorophyta density",,,0,3,VT,200642062
51,Missisquoi Bay Central,4/20/06,,"Net phytoplankton, Chrysophyta density",,,3650,3,VT,200642062
51,Missisquoi Bay Central,4/20/06,,"Net phytoplankton, Cyanobacteria density",,,0,3,VT,200642062
51,Missisquoi Bay Central,4/20/06,,"Net phytoplankton, Pyrrophyta density",,,487,3,VT,200642062
51,Missisquoi Bay Central,4/20/06,,"Net phytoplankton, total density",,,4140,3,VT,200642062
51,Missisquoi Bay Central,4/20/06,1225,Secchi Depth,,,1.6,,,200642062
51,Missisquoi Bay Central,4/20/06,1225,Temperature,,,10.6,1,,200642062
51,Missisquoi Bay Central,4/20/06,1225,Total Nitrogen,,U,0.77,2,VT,200642062
51,Missisquoi Bay Central,4/20/06,1225,Total Phosphorus,,U,34.7,2,VT,200642062
51,Missisquoi Bay Central,5/9/06,1055,Chloride,,U,7.1,2,VT,200642088
51,Missisquoi Bay Central,5/9/06,1055,Chlorophyll-a,,,11.7,3.4,VT,200642088
51,Missisquoi Bay Central,5/9/06,1055,Dissolved Phosphorus,,U,12.6,2,VT,200642088
51,Missisquoi Bay Central,5/9/06,,"Net phytoplankton, Chlorophyta density",,,0,3.5,VT,200642088
51,Missisquoi Bay Central,5/9/06,,"Net phytoplankton, Chrysophyta density",,,24900,3.5,VT,200642088
51,Missisquoi Bay Central,5/9/06,,"Net phytoplankton, Cyanobacteria density",,,0,3.5,VT,200642088
51,Missisquoi Bay Central,5/9/06,,"Net phytoplankton, Pyrrophyta density",,,0,3.5,VT,200642088
51,Missisquoi Bay Central,5/9/06,,"Net phytoplankton, total density",,,24900,3.5,VT,200642088
51,Missisquoi Bay Central,5/9/06,1055,Secchi Depth,,,1.7,,,200642088
51,Missisquoi Bay Central,5/9/06,1055,Temperature,,,15.1,1,,200642088
51,Missisquoi Bay Central,5/9/06,1055,Total Nitrogen,,U,0.6,2,VT,200642088
51,Missisquoi Bay Central,5/9/06,1055,Total Phosphorus,,U,31.9,2,VT,200642088
51,Missisquoi Bay Central,5/23/06,1115,Chloride,,U,6.9,2,VT,200642145
51,Missisquoi Bay Central,5/23/06,1115,Chlorophyll-a,,,5.47,1,VT,200642145
51,Missisquoi Bay Central,5/23/06,1115,Dissolved Phosphorus,,U,40.9,2,VT,200642145
51,Missisquoi Bay Central,5/23/06,,"Net phytoplankton, Chlorophyta density",,,0,0.5,VT,200642145
51,Missisquoi Bay Central,5/23/06,,"Net phytoplankton, Chrysophyta density",,,766,0.5,VT,200642145
